0.857142857142857	0.321428571428571	0.321428571428571
0.842857142857143	0.328571428571429	0.328571428571429
0.828571428571429	0.335714285714286	0.335714285714286
0.814285714285714	0.342857142857143	0.342857142857143
0.8	0.35	0.35
0.785714285714286	0.357142857142857	0.357142857142857
0.771428571428571	0.364285714285714	0.364285714285714
0.757142857142857	0.371428571428571	0.371428571428571
0.742857142857143	0.378571428571429	0.378571428571429
0.728571428571429	0.385714285714286	0.385714285714286
0.714285714285714	0.392857142857143	0.392857142857143
0.7	0.4	0.4
0.685714285714286	0.407142857142857	0.407142857142857
0.671428571428571	0.414285714285714	0.414285714285714
0.657142857142857	0.421428571428571	0.421428571428571
0.642857142857143	0.428571428571429	0.428571428571429
0.628571428571429	0.435714285714286	0.435714285714286
0.614285714285714	0.442857142857143	0.442857142857143
0.6	0.45	0.45
0.585714285714286	0.457142857142857	0.457142857142857
0.571428571428571	0.464285714285714	0.464285714285714
0.557142857142857	0.471428571428571	0.471428571428571
0.542857142857143	0.478571428571429	0.478571428571429
0.528571428571429	0.485714285714286	0.485714285714286
0.514285714285714	0.492857142857143	0.492857142857143
0.5	0.5	0.5
