0 -82.8628 0.07
0.00492 -82.86277 0.07
0.00984 -82.86263 0.07
0.01476 -82.86249 0.07
0.01968 -82.86244 0.07
0.02461 -82.86244 0.07
0.02953 -82.86237 0.07
0.03445 -82.86243 0.07
0.03937 -82.8625 0.07
0.04429 -82.86203 0.07
0.04921 -82.86152 0.07
0.05413 -82.86132 0.07
0.05905 -82.86066 0.07
0.06397 -82.86053 0.07
0.06889 -82.86045 0.07
0.07382 -82.86042 0.07
0.07874 -82.86043 0.07
0.08366 -82.86048 0.07
0.08858 -82.8607 0.07
0.0935 -82.86086 0.07
0.09842 -82.86097 0.07
0.10334 -82.86103 0.07
0.10826 -82.8608 0.07
0.11318 -82.86069 0.07
0.11811 -82.86063 0.07
0.12303 -82.86063 0.07
0.12795 -82.86073 0.07
0.13287 -82.86077 0.07
0.13779 -82.8608 0.07
0.14271 -82.86087 0.07
0.14763 -82.86087 0.07
0.15255 -82.86101 0.07
0.15747 -82.8611 0.07
0.16239 -82.86115 0.07
0.16732 -82.86126 0.07
0.17224 -82.8612 0.07
0.17716 -82.86108 0.07
0.18208 -82.86115 0.07
0.187 -82.86127 0.07
0.19192 -82.86117 0.07
0.19684 -82.86121 0.07
0.20176 -82.86135 0.07
0.20668 -82.86156 0.07
0.2116 -82.86155 0.07
0.21652 -82.86149 0.07
0.22144 -82.86149 0.07
0.22636 -82.86152 0.07
0.23128 -82.86158 0.07
0.2362 -82.8615 0.07
0.24112 -82.86157 0.07
0.24604 -82.86168 0.07
0.25096 -82.86162 0.07
0.25588 -82.86222 0.07
0.2608 -82.86234 0.07
0.26572 -82.86241 0.07
0.27064 -82.86249 0.07
0.27556 -82.86254 0.07
0.28048 -82.86255 0.07
0.2854 -82.86248 0.07
0.29032 -82.86239 0.07
0.29524 -82.86228 0.07
0.30016 -82.86213 0.07
0.30508 -82.86225 0.07
0.31 -82.86166 0.07
0.31492 -82.8617 0.07
0.31984 -82.86184 0.07
0.32476 -82.86148 0.07
0.32968 -82.86195 0.07
0.3346 -82.86053 0.07
0.33952 -82.86057 0.07
0.34444 -82.86071 0.07
0.34936 -82.86067 0.07
0.35428 -82.86054 0.07
0.3592 -82.86048 0.07
0.36412 -82.8633 0.07
0.36904 -82.86317 0.07
0.37396 -82.86138 0.07
0.37888 -82.86173 0.07
0.38381 -82.86175 0.07
0.38872 -82.86186 0.07
0.39364 -82.8618 0.07
0.39856 -82.86142 0.07
0.40348 -82.86134 0.07
0.40841 -82.86143 0.07
0.41332 -82.86134 0.07
0.41824 -82.86127 0.07
0.42316 -82.86114 0.07
0.42808 -82.86099 0.07
0.43301 -82.86078 0.07
0.43792 -82.8604 0.07
0.44281 -82.86084 0.07
0.44769 -82.8611 0.07
0.45257 -82.8612 0.07
0.45746 -82.86131 0.07
0.46234 -82.86133 0.07
0.46723 -82.86126 0.07
0.47211 -82.86125 0.07
0.47699 -82.86128 0.07
0.48188 -82.86116 0.07
0.48676 -82.86118 0.07
0.49164 -82.86125 0.07
0.49653 -82.86129 0.07
0.50141 -82.86122 0.07
0.5063 -82.8612 0.07
0.51118 -82.86118 0.07
0.51606 -82.86113 0.07
0.52095 -82.86123 0.07
0.52583 -82.86108 0.07
0.53071 -82.8609 0.07
0.5356 -82.86082 0.07
0.54048 -82.86081 0.07
0.54537 -82.86083 0.07
0.55025 -82.86084 0.07
0.55513 -82.86085 0.07
0.56002 -82.86111 0.07
0.5649 -82.86113 0.07
0.56978 -82.86114 0.07
0.57467 -82.86119 0.07
0.57955 -82.86123 0.07
0.58444 -82.86126 0.07
0.58932 -82.86126 0.07
0.5942 -82.86119 0.07
0.59909 -82.86114 0.07
0.60397 -82.86348 0.07
0.60886 -82.8636 0.07
0.61374 -82.86386 0.07
0.61862 -82.86389 0.07
0.62351 -82.86385 0.07
0.62839 -82.86371 0.07
0.63327 -82.86346 0.07
0.63816 -82.86309 0.07
0.64304 -82.86305 0.07
0.64793 -82.86263 0.07
0.65281 -82.86216 0.07
0.65769 -82.86083 0.07
0.66258 -82.86058 0.07
0.66746 -82.86031 0.07
0.67235 -82.86006 0.07
0.67723 -82.85994 0.07
0.68211 -82.85972 0.07
0.687 -82.85945 0.07
0.69188 -82.85906 0.07
0.69676 -82.85882 0.07
0.70165 -82.85909 0.07
0.70653 -82.85905 0.07
0.71142 -82.85904 0.07
0.7163 -82.85914 0.07
0.72122 -82.85842 0.07
0.72614 -82.85841 0.07
0.73106 -82.85846 0.07
0.73598 -82.85863 0.07
0.7409 -82.85877 0.07
