0 -89.17966 0.07
0.00556 -89.17966 0.07
0.01113 -89.17967 0.07
0.01669 -89.17967 0.07
0.02225 -89.17967 0.07
0.02782 -89.17967 0.07
0.03338 -89.17966 0.07
0.03894 -89.17966 0.07
0.04451 -89.17966 0.07
0.05007 -89.17966 0.07
0.05563 -89.17966 0.07
0.0612 -89.17966 0.07
0.06676 -89.17966 0.07
0.07232 -89.17966 0.07
0.07789 -89.17967 0.07
0.08345 -89.17966 0.07
0.08901 -89.17966 0.07
0.09458 -89.17966 0.07
0.10014 -89.17966 0.07
0.1057 -89.17966 0.07
0.11126 -89.17966 0.07
0.11683 -89.17966 0.07
0.12239 -89.17966 0.07
0.12795 -89.17966 0.07
0.13352 -89.17966 0.07
0.13908 -89.17966 0.07
0.14464 -89.17966 0.07
0.15021 -89.17966 0.07
0.15577 -89.17966 0.07
0.16133 -89.17966 0.07
0.1669 -89.17966 0.07
0.17246 -89.17966 0.07
0.17802 -89.17966 0.07
0.18359 -89.17966 0.07
0.18915 -89.17967 0.07
0.19471 -89.17967 0.07
0.20028 -89.17967 0.07
0.20584 -89.17967 0.07
0.2114 -89.17967 0.07
0.21697 -89.17967 0.07
0.22253 -89.17967 0.07
0.22809 -89.17967 0.07
0.23366 -89.17967 0.07
0.23922 -89.17967 0.07
0.24478 -89.17967 0.07
0.25034 -89.17967 0.07
0.2559 -89.17967 0.07
0.26147 -89.17967 0.07
0.26703 -89.17967 0.07
0.27259 -89.17967 0.07
0.27815 -89.17966 0.07
0.28371 -89.17966 0.07
0.28928 -89.17966 0.07
0.29484 -89.17966 0.07
0.3004 -89.17966 0.07
0.30596 -89.17966 0.07
0.31153 -89.17966 0.07
0.31709 -89.17966 0.07
0.32265 -89.17967 0.07
0.32821 -89.17966 0.07
0.33377 -89.17966 0.07
0.33934 -89.17966 0.07
0.3449 -89.17966 0.07
0.35046 -89.17966 0.07
0.35602 -89.17966 0.07
0.36158 -89.17966 0.07
0.36715 -89.17966 0.07
0.37271 -89.17966 0.07
0.37827 -89.17966 0.07
0.38383 -89.17966 0.07
0.38939 -89.17966 0.07
0.39496 -89.17966 0.07
0.40052 -89.17967 0.07
0.40608 -89.17967 0.07
0.41164 -89.17967 0.07
0.4172 -89.17967 0.07
0.42277 -89.17966 0.07
0.42833 -89.17967 0.07
0.43389 -89.17967 0.07
0.43945 -89.17967 0.07
0.44501 -89.17967 0.07
0.45058 -89.17966 0.07
0.45614 -89.17966 0.07
0.4617 -89.17966 0.07
0.46726 -89.17966 0.07
0.47282 -89.17967 0.07
0.47839 -89.17967 0.07
0.48395 -89.17967 0.07
0.48951 -89.17967 0.07
0.49507 -89.17967 0.07
0.50059 -89.17967 0.07
0.50612 -89.17967 0.07
0.51164 -89.17967 0.07
0.51716 -89.17966 0.07
0.52268 -89.17966 0.07
0.5282 -89.17966 0.07
0.53372 -89.17966 0.07
0.53924 -89.17967 0.07
0.54476 -89.17967 0.07
0.55028 -89.17967 0.07
0.5558 -89.17967 0.07
0.56133 -89.17967 0.07
0.56685 -89.17967 0.07
0.57237 -89.17967 0.07
0.57789 -89.17967 0.07
0.58341 -89.17967 0.07
0.58893 -89.17967 0.07
0.59445 -89.17966 0.07
0.59997 -89.17966 0.07
0.6055 -89.17967 0.07
0.61102 -89.17967 0.07
0.61654 -89.17967 0.07
0.62206 -89.17967 0.07
0.62758 -89.17966 0.07
0.6331 -89.17966 0.07
0.63862 -89.17966 0.07
0.64414 -89.17966 0.07
0.64966 -89.17966 0.07
0.65518 -89.17966 0.07
0.66071 -89.17966 0.07
0.66623 -89.17966 0.07
0.67175 -89.17966 0.07
0.67727 -89.17966 0.07
0.68279 -89.17966 0.07
0.68831 -89.17966 0.07
0.69383 -89.17966 0.07
0.69935 -89.17966 0.07
0.70488 -89.17966 0.07
0.7104 -89.17966 0.07
0.71592 -89.17966 0.07
0.72144 -89.17966 0.07
0.72696 -89.17966 0.07
0.73248 -89.17966 0.07
0.738 -89.17966 0.07
0.74352 -89.17967 0.07
0.74905 -89.17967 0.07
0.75457 -89.17967 0.07
0.76009 -89.17967 0.07
0.76561 -89.17967 0.07
0.77113 -89.17967 0.07
0.77665 -89.17966 0.07
0.78217 -89.17966 0.07
0.78769 -89.17966 0.07
0.79321 -89.17966 0.07
0.79873 -89.17966 0.07
0.80426 -89.17967 0.07
0.80978 -89.17967 0.07
0.81534 -89.17966 0.07
0.8209 -89.17966 0.07
0.82647 -89.17966 0.07
0.83203 -89.17967 0.07
0.83759 -89.17967 0.07
