0 -76.91012 0.07
0.00548 -76.91012 0.07
0.01096 -76.91012 0.07
0.01643 -76.91012 0.07
0.02191 -76.91015 0.07
0.02739 -76.91017 0.07
0.03287 -76.91019 0.07
0.03834 -76.91018 0.07
0.04382 -76.91017 0.07
0.0493 -76.91015 0.07
0.05478 -76.91017 0.07
0.06025 -76.91013 0.07
0.06573 -76.91011 0.07
0.07121 -76.91008 0.07
0.07669 -76.91006 0.07
0.08216 -76.91004 0.07
0.08764 -76.91002 0.07
0.09312 -76.91 0.07
0.0986 -76.91008 0.07
0.10407 -76.91004 0.07
0.10955 -76.91002 0.07
0.11503 -76.91002 0.07
0.12051 -76.91002 0.07
0.12598 -76.90999 0.07
0.13146 -76.90995 0.07
0.13694 -76.90994 0.07
0.14242 -76.90993 0.07
0.14789 -76.90997 0.07
0.15337 -76.90995 0.07
0.15885 -76.90996 0.07
0.16433 -76.90996 0.07
0.1698 -76.90996 0.07
0.17528 -76.90996 0.07
0.18076 -76.90994 0.07
0.18624 -76.90993 0.07
0.19171 -76.90994 0.07
0.19719 -76.90993 0.07
0.20267 -76.90992 0.07
0.20815 -76.90993 0.07
0.21362 -76.90993 0.07
0.2191 -76.90992 0.07
0.22458 -76.90992 0.07
0.23005 -76.90993 0.07
0.23553 -76.90992 0.07
0.24101 -76.90992 0.07
0.24648 -76.90992 0.07
0.25196 -76.90992 0.07
0.25744 -76.90994 0.07
0.26291 -76.90995 0.07
0.26839 -76.90995 0.07
0.27386 -76.90995 0.07
0.27934 -76.90992 0.07
0.28482 -76.90995 0.07
0.29029 -76.90996 0.07
0.29577 -76.90996 0.07
0.30125 -76.90993 0.07
0.30673 -76.90994 0.07
0.3122 -76.90995 0.07
0.31767 -76.90996 0.07
0.32315 -76.90997 0.07
0.32863 -76.90999 0.07
0.33411 -76.91 0.07
0.33958 -76.91 0.07
0.34506 -76.91001 0.07
0.35054 -76.91002 0.07
0.35601 -76.91004 0.07
0.36149 -76.91007 0.07
0.36696 -76.9101 0.07
0.37244 -76.91014 0.07
0.37792 -76.91017 0.07
0.38339 -76.91015 0.07
0.38887 -76.91019 0.07
0.39434 -76.91022 0.07
0.39982 -76.91022 0.07
0.4053 -76.91024 0.07
0.41077 -76.91029 0.07
0.41625 -76.91034 0.07
0.42173 -76.91038 0.07
0.42721 -76.91038 0.07
0.43268 -76.91038 0.07
0.43815 -76.91039 0.07
0.44363 -76.91041 0.07
0.44911 -76.91057 0.07
0.45459 -76.91058 0.07
0.46006 -76.91058 0.07
0.46554 -76.91058 0.07
0.47102 -76.91059 0.07
0.47649 -76.91059 0.07
0.48197 -76.91056 0.07
0.48744 -76.91056 0.07
0.49288 -76.91056 0.07
0.49832 -76.91058 0.07
0.50375 -76.91059 0.07
0.50919 -76.91058 0.07
0.51462 -76.91057 0.07
0.52006 -76.91049 0.07
0.5255 -76.91051 0.07
